ncbi_taxon_id	taxon_rank_level	relative_abundance	scientific_name
1307	species	0.00687002	Streptococcus suis
1270	species	0.00687002	Micrococcus luteus
626933	species	0.00687002	Odoribacter laneus
1168034	species	0.00687002	Draconibacterium orientale
1379	species	0.00687002	Gemella haemolysans
1114067	species	0.00687002	Weissella sp. NBRC 107245
477666	species	0.00687002	Bacteroides graminisolvens
470	species	0.00687002	Acinetobacter baumannii
90730	species	0.00687002	Desulfosarcina cetonica
52022	species	0.00687002	Meiothermus silvanus
29354	species	0.00687002	[Clostridium] celerecrescens
37915	species	0.00687002	Dietzia maris
29347	species	0.00687002	[Clostridium] scindens
38303	species	0.00687002	Corynebacterium pseudogenitalium
1507	species	0.00687002	Clostridium sp. ATCC 29733
90728	species	0.00687002	Desulfatiglans anilini
167964	species	0.00687002	Anaerolinea thermophila
29363	species	0.00687002	Clostridium paraputrificum
28119	species	0.00687002	Bacteroides zoogleoformans
1646	species	0.00687002	Renibacterium salmoninarum
29370	species	0.00687002	[Clostridium] sphenoides
1453594	species	0.00687002	Sphingobacterium sp. YIM 101302
453	species	0.00687002	Legionella feeleii
43675	species	0.00687002	Rothia mucilaginosa
1504	species	0.00687002	Clostridium septicum
39029	species	0.00687002	Megasphaera cerevisiae
467210	species	0.00687002	Lachnoanaerobaculum saburreum
1747	species	0.00687002	Propionibacterium acnes
253	species	0.00687002	Chryseobacterium indologenes
228604	species	0.00687002	Prevotella salivae
287	species	0.00687002	Pseudomonas aeruginosa
1285	species	0.00687002	Staphylococcus intermedius
33039	species	0.00687002	[Ruminococcus] torques
58138	species	0.00687002	Desulfotomaculum acetoxidans
1358	species	0.00687002	Lactococcus lactis
270914	species	0.00687002	Myroides pelagicus
28132	species	0.00687002	Prevotella melaninogenica
1827101	species	0.00687002	Eubacterium sp. JCM 9976
860	species	0.00687002	Fusobacterium periodonticum
441500	species	0.00687002	Corynebacterium timonense
341220	species	0.00687002	Lactonifactor longoviformis
1588	species	0.00687002	Lactobacillus hilgardii
161879	species	0.00687002	Corynebacterium kroppenstedtii
1519	species	0.00687002	Clostridium tyrobutyricum
34085	species	0.00687002	Riemerella anatipestifer
511	species	0.00687002	Alcaligenes faecalis
392838	species	0.00687002	Bacteroides propionicifaciens
34062	species	0.00687002	Moraxella osloensis
165179	species	0.00687002	Prevotella copri
97253	species	0.00687002	Eubacterium plexicaudatum
395922	species	0.00687002	Coraliomargarita akajimensis
29321	species	0.00687002	Turicella otitidis
175696	species	0.00687002	Thermaerobacter subterraneus
995	species	0.00687002	Solitalea canadensis
1311	species	0.00687002	Streptococcus agalactiae
-1	species	16.4331	Unknown
1755626	species	11.0771	Faecalibacterium sp. MC_41
39485	species	8.59956	[Eubacterium] eligens
43770	species	6.76751	Corynebacterium striatum
40518	species	3.42287	Ruminococcus bromii
1590	species	3.11644	Lactobacillus plantarum
40520	species	2.54922	Blautia obeum
39484	species	2.04068	Eubacterium desmolans
33043	species	1.98201	Coprococcus eutactus
169435	species	1.70166	Anaerotruncus colihominis
39492	species	1.62994	[Eubacterium] siraeum
261299	species	1.29743	Intestinibacter bartlettii
28025	species	1.26483	Bifidobacterium animalis
44749	species	1.23875	Sporobacter termitidis
29348	species	1.154	[Clostridium] spiroforme
1280	species	1.14748	Staphylococcus aureus
1308	species	1.0888	Streptococcus thermophilus
39496	species	1.06272	Eubacterium ventriosum
536633	species	1.01056	Blautia glucerasea
1515	species	0.873647	Ruminiclostridium thermocellum
1580	species	0.873647	Lactobacillus brevis
218538	species	0.847568	Dialister invisus
1535	species	0.717173	[Clostridium] leptum
410072	species	0.678055	Coprococcus comes
39497	species	0.625896	Eubacterium xylanophilum
47715	species	0.599817	Lactobacillus rhamnosus
46228	species	0.53462	Ruminococcus lactaris
47770	species	0.443343	Lactobacillus crispatus
1267	species	0.430304	Clostridium ventriculi
1597	species	0.430304	Lactobacillus paracasei
1582	species	0.384666	Lactobacillus casei
39486	species	0.371626	Dorea formicigenerans
69825	species	0.345547	[Clostridium] indolis
1512	species	0.325988	[Clostridium] symbiosum
821	species	0.306428	Bacteroides vulgatus
84030	species	0.293389	[Clostridium] saccharolyticum
1610	species	0.27383	Lactobacillus coryniformis
28117	species	0.247751	Alistipes putredinis
301301	species	0.241231	Roseburia hominis
351091	species	0.228191	Oscillibacter valericigenes
84109	species	0.221672	Slackia exigua
1282	species	0.221672	Staphylococcus epidermidis
1311	species	0.221672	Streptococcus agalactiae
1382	species	0.195593	Atopobium parvulum
2173	species	0.169514	Methanobrevibacter smithii
309120	species	0.162994	Dialister micraerophilus
84032	species	0.162994	[Clostridium] thermosuccinogenes
84026	species	0.156474	[Clostridium] methylpentosum
165179	species	0.136915	Prevotella copri
1727	species	0.136915	Corynebacterium variabile
1161942	species	0.123875	Ruminococcus champanellensis
115979	species	0.123875	Bacillus nealsonii
626937	species	0.117356	Christensenella minuta
45851	species	0.110836	Butyrivibrio crossotus
166486	species	0.104316	Roseburia intestinalis
1223514	species	0.104316	Corynebacterium humireducens
187327	species	0.0977963	Acidaminococcus intestini
1260	species	0.0912766	Finegoldia magna
375175	species	0.0847568	Lactobacillus backii
386879	species	0.0847568	Lactobacillus faeni
29355	species	0.0782371	[Clostridium] cellobioparum
502558	species	0.0717173	Eggerthella sp. YY7918
28116	species	0.0717173	Bacteroides ovatus
208479	species	0.0717173	[Clostridium] bolteae
1541	species	0.0717173	Terrisporobacter mayombei
33035	species	0.0651975	Blautia producta
1265	species	0.0651975	Ruminococcus flavefaciens
820	species	0.0586778	Bacteroides uniformis
47678	species	0.0586778	Bacteroides caccae
33953	species	0.0586778	Clostridium aminobutyricum
133926	species	0.0586778	Olsenella uli
1827099	species	0.052158	Peptoniphilus sp. JCM 8141
166501	species	0.052158	Thermobaculum terrenum
52787	species	0.052158	Anaerofilum pentosovorans
28446	species	0.0456383	[Clostridium] propionicum
48256	species	0.0456383	[Clostridium] hungatei
270498	species	0.0456383	Catabacter hongkongensis
106588	species	0.0391185	Pseudoflavonifractor capillosus
40519	species	0.0391185	Ruminococcus callidus
818	species	0.0391185	Bacteroides thetaiotaomicron
267818	species	0.0391185	Lactobacillus kefiranofaciens
471189	species	0.0391185	Gordonibacter pamelaeae
1285	species	0.0391185	Staphylococcus intermedius
35785	species	0.0391185	Clostridium maximum
61171	species	0.0391185	Holdemania filiformis
39490	species	0.0391185	Eubacterium ramulus
397865	species	0.0325988	Barnesiella viscericola
28037	species	0.0325988	Streptococcus mitis
1264	species	0.0325988	Ruminococcus albus
33029	species	0.0325988	Anaerococcus hydrogenalis
390842	species	0.0325988	Lactobacillus parafarraginis
1303	species	0.0325988	Streptococcus oralis
381741	species	0.0325988	Lactobacillus thailandensis
823	species	0.0325988	Parabacteroides distasonis
358742	species	0.0325988	[Clostridium] aldenense
35833	species	0.0325988	Bilophila wadsworthia
148814	species	0.026079	Lactobacillus kunkeei
191493	species	0.026079	Corynebacterium sphenisci
817	species	0.026079	Bacteroides fragilis
1563	species	0.026079	Desulfosporosinus orientis
38301	species	0.026079	Corynebacterium minutissimum
626932	species	0.026079	Alistipes indistinctus
39488	species	0.026079	[Eubacterium] hallii
1859291	species	0.026079	Corynebacterium sp. YIM 101587
53462	species	0.026079	Mycobacterium mageritense
29370	species	0.026079	[Clostridium] sphenoides
216816	species	0.026079	Bifidobacterium longum
239935	species	0.026079	Akkermansia muciniphila
645466	species	0.026079	Anaerostipes butyraticus
1685	species	0.026079	Bifidobacterium breve
84112	species	0.026079	Eggerthella lenta
1660	species	0.0195593	Actinomyces odontolyticus
29385	species	0.0195593	Staphylococcus saprophyticus
1254	species	0.0195593	Pediococcus acidilactici
944671	species	0.0195593	Lactobacillus nasuensis
1510	species	0.0195593	[Clostridium] stercorarium
61435	species	0.0195593	Dehalococcoides mccartyi
328813	species	0.0195593	Alistipes onderdonkii
136857	species	0.0130395	Corynebacterium testudinoris
847	species	0.0130395	Oxalobacter formigenes
1680	species	0.0130395	Bifidobacterium adolescentis
1536	species	0.0130395	Hathewaya limosa
1681	species	0.0130395	Bifidobacterium bifidum
167964	species	0.0130395	Anaerolinea thermophila
74426	species	0.0130395	Collinsella aerofaciens
105841	species	0.0130395	Anaerostipes caccae
122355	species	0.0130395	Pseudomonas psychrophila
1725	species	0.0130395	Corynebacterium xerosis
179838	species	0.0130395	Lactobacillus diolivorans
29466	species	0.0130395	Veillonella parvula
1307	species	0.0130395	Streptococcus suis
341225	species	0.0130395	[Clostridium] saccharogumia
100884	species	0.0130395	Coprobacillus cateniformis
43675	species	0.0130395	Rothia mucilaginosa
552810	species	0.0130395	Dehalogenimonas lykanthroporepellens
1717	species	0.0130395	Corynebacterium diphtheriae
28118	species	0.0130395	Odoribacter splanchnicus
341694	species	0.0130395	Peptostreptococcus stomatis
33905	species	0.0130395	Bifidobacterium thermophilum
1598	species	0.0130395	Lactobacillus reuteri
1544	species	0.0130395	[Clostridium] oroticum
33038	species	0.0130395	[Ruminococcus] gnavus
83341	species	0.00651975	Gordonia rhizosphera
229549	species	0.00651975	Streptococcus minor
1588	species	0.00651975	Lactobacillus hilgardii
35760	species	0.00651975	Bifidobacterium choerinum
45076	species	0.00651975	Legionella worsleiensis
1755642	species	0.00651975	Lachnospiraceae bacterium MC_35
1393	species	0.00651975	Brevibacillus brevis
85874	species	0.00651975	Thermacetogenium phaeum
1599	species	0.00651975	Lactobacillus sakei
46867	species	0.00651975	Clostridium chauvoei
1304	species	0.00651975	Streptococcus salivarius
487175	species	0.00651975	Parasutterella excrementihominis
1270	species	0.00651975	Micrococcus luteus
860	species	0.00651975	Fusobacterium periodonticum
180332	species	0.00651975	Robinsoniella peoriensis
357278	species	0.00651975	Lactobacillus parabrevis
480930	species	0.00651975	Lactobacillus odoratitofui
53446	species	0.00651975	Streptomyces cinnamoneus
37734	species	0.00651975	Enterococcus casseliflavus
36847	species	0.00651975	[Clostridium] neopropionicum
29375	species	0.00651975	[Clostridium] xylanolyticum
233055	species	0.00651975	Desulfitobacterium dichloroeliminans
178214	species	0.00651975	Facklamia hominis
133453	species	0.00651975	Caldilinea aerophila
1428	species	0.00651975	Bacillus thuringiensis
1527	species	0.00651975	Anaerocolumna aminovalerica
1314	species	0.00651975	Streptococcus pyogenes
1073423	species	0.00651975	Carnobacterium iners
33032	species	0.00651975	Anaerococcus lactolyticus
214853	species	0.00651975	Anaerofustis stercorihominis
46124	species	0.00651975	Granulicatella adiacens
931534	species	0.00651975	Lactobacillus senioris
246618	species	0.00651975	Bifidobacterium thermacidophilum
33968	species	0.00651975	Leuconostoc pseudomesenteroides
293	species	0.00651975	Brevundimonas diminuta
180164	species	0.00651975	Blautia schinkii
36745	species	0.00651975	Clostridium saccharoperbutylacetonicum
57037	species	0.00651975	Lactobacillus zeae
53443	species	0.00651975	Blautia hydrogenotrophica
39950	species	0.00651975	Dialister pneumosintes
152331	species	0.00651975	Lactobacillus parabuchneri
240427	species	0.00651975	Lactobacillus paracollinoides
574375	species	0.00651975	Bacillus gaemokensis
99807	species	0.00651975	Corynebacterium auriscanis
35841	species	0.00651975	Bacillus thermoamylovorans
38304	species	0.00651975	Corynebacterium tuberculostearicum
1404	species	0.00651975	Bacillus megaterium
28135	species	0.00651975	Prevotella oris
1296	species	0.00651975	Staphylococcus sciuri
164393	species	0.00651975	Lactobacillus fuchuensis
36808	species	0.00651975	Corynebacterium bovis
1358	species	0.00651975	Lactococcus lactis
81857	species	0.00651975	Lactobacillus selangorensis
204516	species	0.00651975	Bacteroides massiliensis
143393	species	0.00651975	[Eubacterium] sulci
58180	species	0.00651975	Desulfovibrio alaskensis
943673	species	0.00651975	Lactobacillus brantae
185761	species	0.00651975	Corynebacterium spheniscorum
155617	species	0.00651975	Enterococcus moraviensis
885581	species	0.00651975	Desulfosporosinus acidiphilus
118967	species	0.00651975	Anaerorhabdus furcosa
1114008	species	0.00651975	Lactobacillus sp. NBRC 107185
206043	species	0.00651975	Actinomyces oricola
43768	species	0.00651975	Corynebacterium matruchotii
626931	species	0.00651975	Bacteroides oleiciplenus
65058	species	0.00651975	Corynebacterium ulcerans
1364	species	0.00651975	Lactococcus piscium
1724	species	0.00651975	Corynebacterium renale
137584	species	0.00651975	Thalassomonas viridans
29354	species	0.00651975	[Clostridium] celerecrescens
151781	species	0.00651975	Lactobacillus intestinalis
287844	species	0.00651975	Lactobacillus concavus
626930	species	0.00651975	Bacteroides fluxus
1579	species	0.00651975	Lactobacillus acidophilus
171523	species	0.00651975	Lactobacillus pantheris
33039	species	0.00651975	[Ruminococcus] torques
46503	species	0.00651975	Parabacteroides merdae
35517	species	0.00651975	[Eubacterium] brachy
86664	species	0.00651975	Bacillus flexus
46506	species	0.00651975	Bacteroides stercoris
1138822	species	0.00651975	Lactobacillus curieae
1502	species	0.00651975	Clostridium perfringens
-1	species	31.8686	Unknown
46506	species	16.9876	Bacteroides stercoris
387090	species	15.2354	Bacteroides coprophilus
821	species	7.50059	Bacteroides vulgatus
39485	species	5.3502	[Eubacterium] eligens
820	species	4.10401	Bacteroides uniformis
1755626	species	3.94472	Faecalibacterium sp. MC_41
39492	species	3.43406	[Eubacterium] siraeum
28116	species	3.0171	Bacteroides ovatus
204516	species	2.53924	Bacteroides massiliensis
310298	species	2.1457	Bacteroides coprocola
45851	species	1.79433	Butyrivibrio crossotus
28117	species	1.76154	Alistipes putredinis
44749	species	1.75217	Sporobacter termitidis
1265	species	1.44296	Ruminococcus flavefaciens
1515	species	1.26493	Ruminiclostridium thermocellum
397865	species	1.24619	Barnesiella viscericola
351091	species	1.17123	Oscillibacter valericigenes
1264	species	0.969782	Ruminococcus albus
47678	species	0.599672	Bacteroides caccae
328813	species	0.543453	Alistipes onderdonkii
39497	species	0.477864	Eubacterium xylanophilum
69825	species	0.440384	[Clostridium] indolis
28118	species	0.440384	Odoribacter splanchnicus
46503	species	0.431014	Parabacteroides merdae
729	species	0.416959	Haemophilus parainfluenzae
301301	species	0.393535	Roseburia hominis
818	species	0.365425	Bacteroides thetaiotaomicron
536633	species	0.342	Blautia glucerasea
29348	species	0.337316	[Clostridium] spiroforme
901	species	0.318576	Desulfovibrio piger
46228	species	0.318576	Ruminococcus lactaris
39490	species	0.309206	Eubacterium ramulus
1535	species	0.295151	[Clostridium] leptum
40520	species	0.285781	Blautia obeum
29466	species	0.215507	Veillonella parvula
626930	species	0.210822	Bacteroides fluxus
169435	species	0.206137	Anaerotruncus colihominis
291645	species	0.201452	Bacteroides nordii
28112	species	0.196767	Tannerella forsythia
310297	species	0.196767	Bacteroides plebeius
84030	species	0.196767	[Clostridium] saccharolyticum
39496	species	0.178028	Eubacterium ventriosum
410072	species	0.168658	Coprococcus comes
39484	species	0.168658	Eubacterium desmolans
84032	species	0.140548	[Clostridium] thermosuccinogenes
214856	species	0.135863	Alistipes finegoldii
823	species	0.135863	Parabacteroides distasonis
166486	species	0.131178	Roseburia intestinalis
437898	species	0.131178	Sutterella parvirubra
